timestamp,temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2023-05-09 15:57:58.166593,36.89618682861328,31.046045303344727,1011.08544921875,358.69699029788467,125.3788592729593,357.43308727074907,-12.48381519317627,-18.070297241210938,5.869327068328857,0.02375970035791397,-0.04776272922754288,1.0140225887298584,-7.358076982200146e-05,0.0011445283889770508,0.0003580152988433838
2023-05-09 15:57:58.372361,36.96892547607422,28.666019439697266,1011.08544921875,358.7022622434286,125.41673950209619,357.42557363577527,-26.414216995239258,-36.6939697265625,11.747809410095215,0.022789916023612022,-0.04631537199020386,1.0132914781570435,0.002593559678643942,-0.0004965923726558685,-0.0019689276814460754
2023-05-09 15:57:58.456647,36.89618682861328,31.535667419433594,1011.08740234375,358.70784613651847,125.47419505339434,357.4259147183469,-31.757150650024414,-44.45573425292969,14.24911880493164,0.023517252877354622,-0.04559169337153435,1.0125603675842285,0.0028077932074666023,0.0006921552121639252,-0.001324046403169632
2023-05-09 15:57:58.548987,36.98711395263672,30.666667938232422,1011.086669921875,358.7147554064725,125.52999769891335,357.4297359957441,-34.0161247253418,-47.53757095336914,15.455718040466309,0.022789916023612022,-0.04607414826750755,1.0132914781570435,3.501866012811661e-05,0.001182693988084793,-1.1499971151351929e-05
2023-05-09 15:57:58.636553,36.91437530517578,30.553178787231445,1011.0947265625,358.7199023808989,125.59022630701452,357.4278779708465,-34.929073333740234,-48.79167175292969,16.784160614013672,0.02375970035791397,-0.04583292081952095,1.0135352611541748,-0.0018039790447801352,-7.592886686325073e-05,-0.0026688575744628906
2023-05-09 15:57:58.719253,37.07803726196289,31.412452697753906,1011.09375,358.7233565356282,125.64440336751106,357.42495123478716,-35.542747497558594,-49.39173889160156,16.221424102783203,0.023517252877354622,-0.04631537199020386,1.0142662525177002,-0.0011949795298278332,0.002006322145462036,-0.0013126470148563385
2023-05-09 15:57:58.815023,36.91437530517578,32.09662628173828,1011.09619140625,358.71966866036325,125.70116223951386,357.41758316822,-35.60484313964844,-49.85432052612305,15.927803039550781,0.02400214597582817,-0.046797823160886765,1.0142662525177002,-0.0011218658182770014,0.0010976381599903107,0.0034339316189289093
2023-05-09 15:57:58.887168,36.91437530517578,30.238651275634766,1011.0966796875,358.71730434769336,125.7428127330726,357.41073611702046,-35.45413589477539,-50.12200927734375,16.143333435058594,0.02472948282957077,-0.046797823160886765,1.0135352611541748,-0.0008228870574384928,-0.002233445644378662,0.0003241822123527527
2023-05-09 15:57:58.964871,36.98711395263672,30.092737197875977,1011.09765625,358.7129744346464,125.77286556542066,357.40811460503966,-35.742835998535156,-50.097373962402344,16.815092086791992,0.023274807259440422,-0.04703905060887337,1.0132914781570435,-0.0005529271438717842,-4.466995596885681e-05,0.0015046373009681702
2023-05-09 15:57:59.033456,37.00529861450195,28.737354278564453,1011.105224609375,358.71289097827247,125.81539032319316,357.4104878823328,-35.403568267822266,-49.948795318603516,16.538105010986328,0.022547468543052673,-0.048245180398225784,1.0142662525177002,0.0021115667186677456,0.002345506101846695,-0.002797171473503113
2023-05-09 15:57:59.114459,37.096221923828125,30.452659606933594,1011.108642578125,358.71626306401004,125.83150956963439,357.4079054304963,-35.500953674316406,-50.18875503540039,16.47684097290039,0.02303236350417137,-0.04631537199020386,1.0128040313720703,0.0005609849467873573,-0.00041572004556655884,0.00032903626561164856
2023-05-09 15:57:59.195299,36.98711395263672,31.45136260986328,1011.11962890625,358.718117353648,125.87777727107205,357.4089218480222,-36.00998306274414,-50.30073928833008,16.263429641723633,0.022305024787783623,-0.04631537199020386,1.0130478143692017,-0.0004065469838678837,-0.0007481537759304047,-0.0009278766810894012
2023-05-09 15:57:59.291891,36.89618682861328,32.09662628173828,1011.1142578125,358.72203873600523,125.91128617914013,357.40860573832964,-36.04140090942383,-50.128849029541016,15.841363906860352,0.02303236350417137,-0.04655659571290016,1.0125603675842285,0.001977662555873394,0.0022301971912384033,0.0020809248089790344
2023-05-09 15:57:59.379411,36.96892547607422,30.916343688964844,1011.111572265625,358.7224879276649,125.95389289918268,357.41150259231136,-35.758331298828125,-50.00544357299805,15.987757682800293,0.022789916023612022,-0.04583292081952095,1.0118293762207031,-0.0008098364342004061,0.0006964839994907379,-0.00031420961022377014
2023-05-09 15:57:59.452788,37.07803726196289,31.23086929321289,1011.109130859375,358.72417156929527,125.97240271183341,357.26286572314086,-35.76044464111328,-50.02838897705078,16.077899932861328,0.022789916023612022,-0.04703905060887337,1.0128040313720703,0.0006789709441363811,0.002767898142337799,-0.0002546645700931549
2023-05-09 15:57:59.537969,36.98711395263672,31.96692657470703,1011.104248046875,358.7261132640103,125.99188241134628,357.27535536436847,-35.50425720214844,-50.13466262817383,16.345985412597656,0.022547468543052673,-0.04728027433156967,1.0123167037963867,0.0027466497849673033,-0.00026234984397888184,-0.0016893334686756134
2023-05-09 15:57:59.614480,37.150779724121094,29.4896240234375,1011.105224609375,358.72375364709546,125.98566693920158,357.28863069079404,-35.624603271484375,-50.180946350097656,16.147602081298828,0.020850349217653275,-0.048245180398225784,1.0128040313720703,0.0038323174230754375,-0.00026020780205726624,-0.0006926767528057098
2023-05-09 15:57:59.699239,36.96892547607422,31.32490348815918,1011.099365234375,358.7289378673972,125.98342663715381,357.29997286024104,-35.683895111083984,-50.29226303100586,16.584617614746094,0.022305024787783623,-0.04607414826750755,1.0145100355148315,0.0022285697050392628,-0.002063959836959839,-0.0018491372466087341
2023-05-09 15:57:59.775308,36.98711395263672,30.138132095336914,1011.103271484375,358.7251284361093,126.00293365742337,357.3076115730541,-35.84502029418945,-50.28401565551758,16.977136611938477,0.023274807259440422,-0.04486801475286484,1.0125603675842285,0.0015515368431806564,0.0018465332686901093,0.0009163059294223785
